,,,,,,,,,,,,inference_time
0,0,1,1,1,0,1,0,0,0,1,1,46.48222423
0,0,1,1,1,0,1,0,0,1,0,0,46.25291634
0,0,1,1,1,0,1,0,0,1,0,1,46.55367827
0,0,1,1,1,0,1,0,0,1,1,0,46.37144256
0,0,1,1,1,0,1,0,0,1,1,1,46.38263273
0,0,1,1,1,0,1,0,1,0,0,0,5.118168592
0,0,1,1,1,0,1,0,1,0,0,1,46.7361455
0,0,1,1,1,0,1,0,1,0,1,0,46.40465212
0,0,1,1,1,0,1,0,1,0,1,1,46.38725281
0,0,1,1,1,0,1,0,1,1,0,0,46.62207866
0,0,1,1,1,0,1,0,1,1,0,1,46.32495832
0,0,1,1,1,0,1,0,1,1,1,0,46.6869576
0,0,1,1,1,0,1,0,1,1,1,1,46.41364431
0,0,1,1,1,0,1,1,0,0,0,0,46.70973802
0,0,1,1,1,0,1,1,0,0,0,1,46.50951314
0,0,1,1,1,0,1,1,0,0,1,0,46.35737252
0,0,1,1,1,0,1,1,0,0,1,1,46.39798188
0,0,1,1,1,0,1,1,0,1,0,0,46.2778213
0,0,1,1,1,0,1,1,0,1,0,1,46.46657586
0,0,1,1,1,0,1,1,0,1,1,0,46.33196068
0,0,1,1,1,0,1,1,0,1,1,1,46.45001507
0,0,1,1,1,0,1,1,1,0,0,0,46.3122685
0,0,1,1,1,0,1,1,1,0,0,1,46.56216788
0,0,1,1,1,0,1,1,1,0,1,0,46.37718749
0,0,1,1,1,0,1,1,1,0,1,1,46.55388308
0,0,1,1,1,0,1,1,1,1,0,0,46.46145082
0,0,1,1,1,0,1,1,1,1,0,1,46.47039866
0,0,1,1,1,0,1,1,1,1,1,0,46.55663252
0,0,1,1,1,0,1,1,1,1,1,1,46.41239619
0,0,1,1,1,1,0,0,0,0,0,0,63.14582944
0,0,1,1,1,1,0,0,0,0,0,1,62.66256285
0,0,1,1,1,1,0,0,0,0,1,0,62.62336183
0,0,1,1,1,1,0,0,0,0,1,1,62.90872002
0,0,1,1,1,1,0,0,0,1,0,0,63.19117546
0,0,1,1,1,1,0,0,0,1,0,1,62.91485286
0,0,1,1,1,1,0,0,0,1,1,0,62.89150167
0,0,1,1,1,1,0,0,0,1,1,1,62.93691087
0,0,1,1,1,1,0,0,1,0,0,0,62.82978439
0,0,1,1,1,1,0,0,1,0,0,1,62.96369934
0,0,1,1,1,1,0,0,1,0,1,0,62.89567089
0,0,1,1,1,1,0,0,1,0,1,1,62.78861475
0,0,1,1,1,1,0,0,1,1,0,0,62.89157557
0,0,1,1,1,1,0,0,1,1,0,1,62.71044087
0,0,1,1,1,1,0,0,1,1,1,0,62.70193338
0,0,1,1,1,1,0,0,1,1,1,1,62.99404716
0,0,1,1,1,1,0,1,0,0,0,0,62.94448876
0,0,1,1,1,1,0,1,0,0,0,1,62.48024893
0,0,1,1,1,1,0,1,0,0,1,0,62.75456214
0,0,1,1,1,1,0,1,0,0,1,1,62.81827736
0,0,1,1,1,1,0,1,0,1,0,0,62.90846682
0,0,1,1,1,1,0,1,0,1,0,1,62.78027773
0,0,1,1,1,1,0,1,0,1,1,0,62.63681436
0,0,1,1,1,1,0,1,0,1,1,1,63.07017565
0,0,1,1,1,1,0,1,1,0,0,0,62.91017342
0,0,1,1,1,1,0,1,1,0,0,1,62.61016345
0,0,1,1,1,1,0,1,1,0,1,0,62.98847365
0,0,1,1,1,1,0,1,1,0,1,1,62.89958763
0,0,1,1,1,1,0,1,1,1,0,0,62.84664702
0,0,1,1,1,1,0,1,1,1,0,1,62.35685015
0,0,1,1,1,1,0,1,1,1,1,0,62.80917048
0,0,1,1,1,1,0,1,1,1,1,1,63.06948161
0,0,1,1,1,1,1,0,0,0,0,0,123.7221758
0,0,1,1,1,1,1,0,0,0,0,1,123.6237807
0,0,1,1,1,1,1,0,0,0,1,0,123.5534739
0,0,1,1,1,1,1,0,0,0,1,1,123.3409321
0,0,1,1,1,1,1,0,0,1,0,0,48.19020796
0,0,1,1,1,1,1,0,0,1,0,1,123.398083
0,0,1,1,1,1,1,0,0,1,1,0,123.7141891
0,0,1,1,1,1,1,0,0,1,1,1,123.678359
0,0,1,1,1,1,1,0,1,0,0,0,123.1463726
0,0,1,1,1,1,1,0,1,0,0,1,123.2600698
0,0,1,1,1,1,1,0,1,0,1,0,122.9926064
0,0,1,1,1,1,1,0,1,0,1,1,123.5696101
0,0,1,1,1,1,1,0,1,1,0,0,122.5569706
0,0,1,1,1,1,1,0,1,1,0,1,123.5478771
0,0,1,1,1,1,1,0,1,1,1,0,122.6648045
0,0,1,1,1,1,1,0,1,1,1,1,122.3440928
0,0,1,1,1,1,1,1,0,0,0,0,123.6809602
0,0,1,1,1,1,1,1,0,0,0,1,123.5884326
0,0,1,1,1,1,1,1,0,0,1,0,123.4256501
0,0,1,1,1,1,1,1,0,0,1,1,123.422682
0,0,1,1,1,1,1,1,0,1,0,0,123.210228
0,0,1,1,1,1,1,1,0,1,0,1,122.9572761
0,0,1,1,1,1,1,1,0,1,1,0,122.6712751
0,0,1,1,1,1,1,1,0,1,1,1,122.7809808
0,0,1,1,1,1,1,1,1,0,0,0,122.9849989
0,0,1,1,1,1,1,1,1,0,0,1,122.8770907
0,0,1,1,1,1,1,1,1,0,1,0,122.7076299
0,0,1,1,1,1,1,1,1,0,1,1,122.841424
0,0,1,1,1,1,1,1,1,1,0,0,122.4524386
0,0,1,1,1,1,1,1,1,1,0,1,123.5519836
0,0,1,1,1,1,1,1,1,1,1,0,123.788569
0,0,1,1,1,1,1,1,1,1,1,1,123.4981983
0,1,0,0,0,0,0,0,0,0,0,0,25.61335588
0,1,0,0,0,0,0,0,0,0,0,1,25.52241421
0,1,0,0,0,0,0,0,0,0,1,0,25.59584332
0,1,0,0,0,0,0,0,0,0,1,1,25.64727736
0,1,0,0,0,0,0,0,0,1,0,0,25.51559758
0,1,0,0,0,0,0,0,0,1,0,1,25.48200488
0,1,0,0,0,0,0,0,0,1,1,0,25.49646497
0,1,0,0,0,0,0,0,0,1,1,1,25.49489498
0,1,0,0,0,0,0,0,1,0,0,0,25.53979635
0,1,0,0,0,0,0,0,1,0,0,1,25.56747913
0,1,0,0,0,0,0,0,1,0,1,0,25.36458015
0,1,0,0,0,0,0,0,1,0,1,1,25.55267859
0,1,0,0,0,0,0,0,1,1,0,0,25.67840672
0,1,0,0,0,0,0,0,1,1,0,1,3.795217276
0,1,0,0,0,0,0,0,1,1,1,0,25.5222671
0,1,0,0,0,0,0,0,1,1,1,1,25.54488039
0,1,0,0,0,0,0,1,0,0,0,0,25.62792134
0,1,0,0,0,0,0,1,0,0,0,1,25.48553538
0,1,0,0,0,0,0,1,0,0,1,0,25.47399998
0,1,0,0,0,0,0,1,0,0,1,1,25.48596358
0,1,0,0,0,0,0,1,0,1,0,0,25.35945845
0,1,0,0,0,0,0,1,0,1,0,1,25.43255448
0,1,0,0,0,0,0,1,0,1,1,0,25.55570745
0,1,0,0,0,0,0,1,0,1,1,1,25.54834366
0,1,0,0,0,0,0,1,1,0,0,0,25.41981506
0,1,0,0,0,0,0,1,1,0,0,1,25.56272507
0,1,0,0,0,0,0,1,1,0,1,0,25.48103619
0,1,0,0,0,0,0,1,1,0,1,1,25.51044559
0,1,0,0,0,0,0,1,1,1,0,0,25.53356791
0,1,0,0,0,0,0,1,1,1,0,1,25.54754305
0,1,0,0,0,0,0,1,1,1,1,0,25.41377425
0,1,0,0,0,0,0,1,1,1,1,1,25.50789595
0,1,0,0,0,0,1,0,0,0,0,0,26.43532586
0,1,0,0,0,0,1,0,0,0,0,1,26.49482274
0,1,0,0,0,0,1,0,0,0,1,0,26.35568166
0,1,0,0,0,0,1,0,0,0,1,1,26.48032713
0,1,0,0,0,0,1,0,0,1,0,0,26.69128442
0,1,0,0,0,0,1,0,0,1,0,1,26.57198858
0,1,0,0,0,0,1,0,0,1,1,0,26.61990142
0,1,0,0,0,0,1,0,0,1,1,1,26.49897242
0,1,0,0,0,0,1,0,1,0,0,0,26.56216168
0,1,0,0,0,0,1,0,1,0,0,1,26.37512898
0,1,0,0,0,0,1,0,1,0,1,0,26.44011998
0,1,0,0,0,0,1,0,1,0,1,1,26.62042451
0,1,0,0,0,0,1,0,1,1,0,0,26.58266497
0,1,0,0,0,0,1,0,1,1,0,1,26.3861115
0,1,0,0,0,0,1,0,1,1,1,0,26.43127489
0,1,0,0,0,0,1,0,1,1,1,1,26.38411021
0,1,0,0,0,0,1,1,0,0,0,0,12.54285169
0,1,0,0,0,0,1,1,0,0,0,1,26.46982145
0,1,0,0,0,0,1,1,0,0,1,0,26.56117868
0,1,0,0,0,0,1,1,0,0,1,1,26.45596147
0,1,0,0,0,0,1,1,0,1,0,0,26.55246711
0,1,0,0,0,0,1,1,0,1,0,1,26.50780559
0,1,0,0,0,0,1,1,0,1,1,0,26.41763091
0,1,0,0,0,0,1,1,0,1,1,1,26.50384116
0,1,0,0,0,0,1,1,1,0,0,0,26.43764853
0,1,0,0,0,0,1,1,1,0,0,1,26.67718959
0,1,0,0,0,0,1,1,1,0,1,0,26.4788487
0,1,0,0,0,0,1,1,1,0,1,1,26.55798459
0,1,0,0,0,0,1,1,1,1,0,0,26.62121367
0,1,0,0,0,0,1,1,1,1,0,1,26.58324456
0,1,0,0,0,0,1,1,1,1,1,0,26.53969955
0,1,0,0,0,0,1,1,1,1,1,1,26.276088
0,1,0,0,0,1,0,0,0,0,0,0,42.724437
0,1,0,0,0,1,0,0,0,0,0,1,42.86688852
0,1,0,0,0,1,0,0,0,0,1,0,42.97031569
0,1,0,0,0,1,0,0,0,0,1,1,43.08116555
0,1,0,0,0,1,0,0,0,1,0,0,43.0697186
0,1,0,0,0,1,0,0,0,1,0,1,43.00572348
0,1,0,0,0,1,0,0,0,1,1,0,43.11365271
0,1,0,0,0,1,0,0,0,1,1,1,43.03424001
0,1,0,0,0,1,0,0,1,0,0,0,43.03385353
0,1,0,0,0,1,0,0,1,0,0,1,43.04104137
0,1,0,0,0,1,0,0,1,0,1,0,43.07110453
0,1,0,0,0,1,0,0,1,0,1,1,4.448462009
0,1,0,0,0,1,0,0,1,1,0,0,43.21675444
0,1,0,0,0,1,0,0,1,1,0,1,43.0954051
0,1,0,0,0,1,0,0,1,1,1,0,43.07833958
0,1,0,0,0,1,0,0,1,1,1,1,43.1547668
0,1,0,0,0,1,0,1,0,0,0,0,42.94137096
0,1,0,0,0,1,0,1,0,0,0,1,43.0434854
0,1,0,0,0,1,0,1,0,0,1,0,43.14038587
0,1,0,0,0,1,0,1,0,0,1,1,43.05225992
0,1,0,0,0,1,0,1,0,1,0,0,43.20896268
0,1,0,0,0,1,0,1,0,1,0,1,43.10205889
0,1,0,0,0,1,0,1,0,1,1,0,43.11551118
0,1,0,0,0,1,0,1,0,1,1,1,43.13240218
0,1,0,0,0,1,0,1,1,0,0,0,43.07679391
0,1,0,0,0,1,0,1,1,0,0,1,43.07939625
0,1,0,0,0,1,0,1,1,0,1,0,43.15166569
0,1,0,0,0,1,0,1,1,0,1,1,43.13071847
0,1,0,0,0,1,0,1,1,1,0,0,43.20371795
0,1,0,0,0,1,0,1,1,1,0,1,43.24077916
0,1,0,0,0,1,0,1,1,1,1,0,43.01874089
0,1,0,0,0,1,0,1,1,1,1,1,43.11845422
0,1,0,0,0,1,1,0,0,0,0,0,49.83123326
0,1,0,0,0,1,1,0,0,0,0,1,50.13406658
0,1,0,0,0,1,1,0,0,0,1,0,49.99021649
0,1,0,0,0,1,1,0,0,0,1,1,49.97837806
0,1,0,0,0,1,1,0,0,1,0,0,49.91261005
0,1,0,0,0,1,1,0,0,1,0,1,49.96340132
0,1,0,0,0,1,1,0,0,1,1,0,49.95610738
0,1,0,0,0,1,1,0,0,1,1,1,50.11802506
0,1,0,0,0,1,1,0,1,0,0,0,49.93873477
0,1,0,0,0,1,1,0,1,0,0,1,50.15956497
0,1,0,0,0,1,1,0,1,0,1,0,49.95488167
0,1,0,0,0,1,1,0,1,0,1,1,50.10270095
0,1,0,0,0,1,1,0,1,1,0,0,49.75700355
0,1,0,0,0,1,1,0,1,1,0,1,49.88657045
0,1,0,0,0,1,1,0,1,1,1,0,50.01726031
0,1,0,0,0,1,1,0,1,1,1,1,49.8756516
0,1,0,0,0,1,1,1,0,0,0,0,50.11738205
0,1,0,0,0,1,1,1,0,0,0,1,50.03513741
0,1,0,0,0,1,1,1,0,0,1,0,50.08618236
0,1,0,0,0,1,1,1,0,0,1,1,50.13653398
0,1,0,0,0,1,1,1,0,1,0,0,50.1464529
0,1,0,0,0,1,1,1,0,1,0,1,49.9580369
0,1,0,0,0,1,1,1,0,1,1,0,50.01700807
0,1,0,0,0,1,1,1,0,1,1,1,50.09393692
0,1,0,0,0,1,1,1,1,0,0,0,50.02286077
0,1,0,0,0,1,1,1,1,0,0,1,50.05967569
0,1,0,0,0,1,1,1,1,0,1,0,50.10147929
0,1,0,0,0,1,1,1,1,0,1,1,50.06787705
0,1,0,0,0,1,1,1,1,1,0,0,49.94050193
0,1,0,0,0,1,1,1,1,1,0,1,49.9939723
0,1,0,0,0,1,1,1,1,1,1,0,49.92760539
0,1,0,0,0,1,1,1,1,1,1,1,50.05910063
0,1,0,0,1,0,0,0,0,0,0,0,37.99446988
0,1,0,0,1,0,0,0,0,0,0,1,38.02165842
0,1,0,0,1,0,0,0,0,0,1,0,37.91399193
0,1,0,0,1,0,0,0,0,0,1,1,37.97558808
0,1,0,0,1,0,0,0,0,1,0,0,37.95339704
0,1,0,0,1,0,0,0,0,1,0,1,37.91374993
0,1,0,0,1,0,0,0,0,1,1,0,37.80372405
0,1,0,0,1,0,0,0,0,1,1,1,37.86602569
0,1,0,0,1,0,0,0,1,0,0,0,37.99251127
0,1,0,0,1,0,0,0,1,0,0,1,37.97114396
0,1,0,0,1,0,0,0,1,0,1,0,37.91930389
0,1,0,0,1,0,0,0,1,0,1,1,37.88912892
0,1,0,0,1,0,0,0,1,1,0,0,37.98655033
0,1,0,0,1,0,0,0,1,1,0,1,37.92607689
0,1,0,0,1,0,0,0,1,1,1,0,38.00869489
0,1,0,0,1,0,0,0,1,1,1,1,38.03428674
0,1,0,0,1,0,0,1,0,0,0,0,37.92385077
0,1,0,0,1,0,0,1,0,0,0,1,46.48992157
0,1,0,0,1,0,0,1,0,0,1,0,37.90872049
0,1,0,0,1,0,0,1,0,0,1,1,37.86221313
0,1,0,0,1,0,0,1,0,1,0,0,37.84132028
0,1,0,0,1,0,0,1,0,1,0,1,37.92706728
0,1,0,0,1,0,0,1,0,1,1,0,37.83096099
0,1,0,0,1,0,0,1,0,1,1,1,37.99893856
0,1,0,0,1,0,0,1,1,0,0,0,38.08130407
0,1,0,0,1,0,0,1,1,0,0,1,37.83602476
0,1,0,0,1,0,0,1,1,0,1,0,37.8318181
0,1,0,0,1,0,0,1,1,0,1,1,38.04397368
0,1,0,0,1,0,0,1,1,1,0,0,38.09167719
0,1,0,0,1,0,0,1,1,1,0,1,37.78375077
0,1,0,0,1,0,0,1,1,1,1,0,38.03832841
0,1,0,0,1,0,0,1,1,1,1,1,24.23634529
0,1,0,0,1,0,1,0,0,0,0,0,38.91968107
0,1,0,0,1,0,1,0,0,0,0,1,39.05354166
0,1,0,0,1,0,1,0,0,0,1,0,38.81748557
0,1,0,0,1,0,1,0,0,0,1,1,38.93888187
0,1,0,0,1,0,1,0,0,1,0,0,38.86602068
0,1,0,0,1,0,1,0,0,1,0,1,39.05744934
0,1,0,0,1,0,1,0,0,1,1,0,38.96053529
0,1,0,0,1,0,1,0,0,1,1,1,39.02627635
0,1,0,0,1,0,1,0,1,0,0,0,38.88661599
0,1,0,0,1,0,1,0,1,0,0,1,38.88878012
0,1,0,0,1,0,1,0,1,0,1,0,38.8974185
0,1,0,0,1,0,1,0,1,0,1,1,38.95033669
0,1,0,0,1,0,1,0,1,1,0,0,38.79859734
0,1,0,0,1,0,1,0,1,1,0,1,39.00281644
0,1,0,0,1,0,1,0,1,1,1,0,38.82962966
0,1,0,0,1,0,1,0,1,1,1,1,38.93212485
0,1,0,0,1,0,1,1,0,0,0,0,38.98974395
0,1,0,0,1,0,1,1,0,0,0,1,38.92074871
0,1,0,0,1,0,1,1,0,0,1,0,38.92949557
0,1,0,0,1,0,1,1,0,0,1,1,38.89546084
0,1,0,0,1,0,1,1,0,1,0,0,38.97533154
0,1,0,0,1,0,1,1,0,1,0,1,38.90835524
0,1,0,0,1,0,1,1,0,1,1,0,39.00999498
0,1,0,0,1,0,1,1,0,1,1,1,38.90488219
0,1,0,0,1,0,1,1,1,0,0,0,39.03606367
0,1,0,0,1,0,1,1,1,0,0,1,39.03573895
0,1,0,0,1,0,1,1,1,0,1,0,38.9626863
0,1,0,0,1,0,1,1,1,0,1,1,38.94270158
0,1,0,0,1,0,1,1,1,1,0,0,38.90141892
0,1,0,0,1,0,1,1,1,1,0,1,38.98072982
0,1,0,0,1,0,1,1,1,1,1,0,38.87934661
0,1,0,0,1,0,1,1,1,1,1,1,39.01372409
0,1,0,0,1,1,0,0,0,0,0,0,55.44715786
0,1,0,0,1,1,0,0,0,0,0,1,55.57208323
0,1,0,0,1,1,0,0,0,0,1,0,55.2784729
0,1,0,0,1,1,0,0,0,0,1,1,55.09707451
0,1,0,0,1,1,0,0,0,1,0,0,55.37698746
0,1,0,0,1,1,0,0,0,1,0,1,55.2189374
0,1,0,0,1,1,0,0,0,1,1,0,55.40009475
0,1,0,0,1,1,0,0,0,1,1,1,55.36044693
0,1,0,0,1,1,0,0,1,0,0,0,55.34476709
0,1,0,0,1,1,0,0,1,0,0,1,55.46125913
0,1,0,0,1,1,0,0,1,0,1,0,55.45585442
0,1,0,0,1,1,0,0,1,0,1,1,55.3639462
0,1,0,0,1,1,0,0,1,1,0,0,55.50183749
0,1,0,0,1,1,0,0,1,1,0,1,55.44507027
0,1,0,0,1,1,0,0,1,1,1,0,55.49725962
0,1,0,0,1,1,0,0,1,1,1,1,55.40980744
0,1,0,0,1,1,0,1,0,0,0,0,55.56046772
0,1,0,0,1,1,0,1,0,0,0,1,55.33069253
0,1,0,0,1,1,0,1,0,0,1,0,55.27390766
0,1,0,0,1,1,0,1,0,0,1,1,55.36577582
0,1,0,0,1,1,0,1,0,1,0,0,55.60709333
0,1,0,0,1,1,0,1,0,1,0,1,55.42072153
0,1,0,0,1,1,0,1,0,1,1,0,55.28000712
0,1,0,0,1,1,0,1,0,1,1,1,55.42340684
0,1,0,0,1,1,0,1,1,0,0,0,55.3571763
0,1,0,0,1,1,0,1,1,0,0,1,55.46610141
0,1,0,0,1,1,0,1,1,0,1,0,55.50959802
0,1,0,0,1,1,0,1,1,0,1,1,55.49871755
0,1,0,0,1,1,0,1,1,1,0,0,55.49614668
0,1,0,0,1,1,0,1,1,1,0,1,55.40271568
0,1,0,0,1,1,0,1,1,1,1,0,55.5128684
0,1,0,0,1,1,0,1,1,1,1,1,55.44133711
0,1,0,0,1,1,1,0,0,0,0,0,62.44900465
0,1,0,0,1,1,1,0,0,0,0,1,62.23212862
0,1,0,0,1,1,1,0,0,0,1,0,62.488832
0,1,0,0,1,1,1,0,0,0,1,1,62.4444418
0,1,0,0,1,1,1,0,0,1,0,0,62.30778885
0,1,0,0,1,1,1,0,0,1,0,1,62.29414463
0,1,0,0,1,1,1,0,0,1,1,0,62.4381721
0,1,0,0,1,1,1,0,0,1,1,1,62.38289857
0,1,0,0,1,1,1,0,1,0,0,0,62.25183225
0,1,0,0,1,1,1,0,1,0,0,1,62.45571375
0,1,0,0,1,1,1,0,1,0,1,0,62.242203
0,1,0,0,1,1,1,0,1,0,1,1,62.29265165
0,1,0,0,1,1,1,0,1,1,0,0,62.27656102
0,1,0,0,1,1,1,0,1,1,0,1,62.32665229
0,1,0,0,1,1,1,0,1,1,1,0,62.47978544
0,1,0,0,1,1,1,0,1,1,1,1,62.26907229
0,1,0,0,1,1,1,1,0,0,0,0,62.54218292
0,1,0,0,1,1,1,1,0,0,0,1,62.38583016
0,1,0,0,1,1,1,1,0,0,1,0,62.51043344
0,1,0,0,1,1,1,1,0,0,1,1,62.47558022
0,1,0,0,1,1,1,1,0,1,0,0,62.44848514
0,1,0,0,1,1,1,1,0,1,0,1,62.47816753
0,1,0,0,1,1,1,1,0,1,1,0,52.36950135
0,1,0,0,1,1,1,1,0,1,1,1,62.4733603
0,1,0,0,1,1,1,1,1,0,0,0,62.53358841
0,1,0,0,1,1,1,1,1,0,0,1,62.45892859
0,1,0,0,1,1,1,1,1,0,1,0,62.40615225
0,1,0,0,1,1,1,1,1,0,1,1,62.64533567
0,1,0,0,1,1,1,1,1,1,0,0,62.20580387
0,1,0,0,1,1,1,1,1,1,0,1,62.54096317
0,1,0,0,1,1,1,1,1,1,1,0,62.48098183
0,1,0,0,1,1,1,1,1,1,1,1,62.41480207
0,1,0,1,0,0,0,0,0,0,0,0,54.71702504
0,1,0,1,0,0,0,0,0,0,0,1,54.83375001
0,1,0,1,0,0,0,0,0,0,1,0,54.97800279
0,1,0,1,0,0,0,0,0,0,1,1,54.64629483
0,1,0,1,0,0,0,0,0,1,0,0,55.0146184
0,1,0,1,0,0,0,0,0,1,0,1,54.95148993
0,1,0,1,0,0,0,0,0,1,1,0,55.01762509
0,1,0,1,0,0,0,0,0,1,1,1,54.87230229
0,1,0,1,0,0,0,0,1,0,0,0,54.92514467
0,1,0,1,0,0,0,0,1,0,0,1,54.85231614
0,1,0,1,0,0,0,0,1,0,1,0,54.73222256
0,1,0,1,0,0,0,0,1,0,1,1,54.8705554
0,1,0,1,0,0,0,0,1,1,0,0,54.87463021
0,1,0,1,0,0,0,0,1,1,0,1,54.87873793
0,1,0,1,0,0,0,0,1,1,1,0,54.85314298
0,1,0,1,0,0,0,0,1,1,1,1,54.85025668
0,1,0,1,0,0,0,1,0,0,0,0,54.79542279
0,1,0,1,0,0,0,1,0,0,0,1,54.78009987
0,1,0,1,0,0,0,1,0,0,1,0,55.17338943
0,1,0,1,0,0,0,1,0,0,1,1,54.91721153
0,1,0,1,0,0,0,1,0,1,0,0,54.88063169
0,1,0,1,0,0,0,1,0,1,0,1,54.84414864
0,1,0,1,0,0,0,1,0,1,1,0,55.04055715
0,1,0,1,0,0,0,1,0,1,1,1,54.81749797
0,1,0,1,0,0,0,1,1,0,0,0,47.63244009
0,1,0,1,0,0,0,1,1,0,0,1,54.7841537
0,1,0,1,0,0,0,1,1,0,1,0,54.90559459
0,1,0,1,0,0,0,1,1,0,1,1,54.85927105
0,1,0,1,0,0,0,1,1,1,0,0,54.93398356
0,1,0,1,0,0,0,1,1,1,0,1,54.75593162
0,1,0,1,0,0,0,1,1,1,1,0,54.85760713
0,1,0,1,0,0,0,1,1,1,1,1,54.85723948
0,1,0,1,0,0,1,0,0,0,0,0,67.48776412
0,1,0,1,0,0,1,0,0,0,0,1,67.16405296
0,1,0,1,0,0,1,0,0,0,1,0,67.32916427
0,1,0,1,0,0,1,0,0,0,1,1,67.28992081
0,1,0,1,0,0,1,0,0,1,0,0,67.30115151
0,1,0,1,0,0,1,0,0,1,0,1,67.33267069
0,1,0,1,0,0,1,0,0,1,1,0,67.30180335
0,1,0,1,0,0,1,0,0,1,1,1,7.335816383
0,1,0,1,0,0,1,0,1,0,0,0,67.19399238
0,1,0,1,0,0,1,0,1,0,0,1,67.25457549
0,1,0,1,0,0,1,0,1,0,1,0,67.29512215
0,1,0,1,0,0,1,0,1,0,1,1,67.31387615
0,1,0,1,0,0,1,0,1,1,0,0,67.22493434
0,1,0,1,0,0,1,0,1,1,0,1,67.52937484
0,1,0,1,0,0,1,0,1,1,1,0,67.00687933
0,1,0,1,0,0,1,0,1,1,1,1,67.33519983
0,1,0,1,0,0,1,1,0,0,0,0,67.10248804
0,1,0,1,0,0,1,1,0,0,0,1,66.95971227
0,1,0,1,0,0,1,1,0,0,1,0,66.74089384
0,1,0,1,0,0,1,1,0,0,1,1,66.91295171
0,1,0,1,0,0,1,1,0,1,0,0,67.49234152
0,1,0,1,0,0,1,1,0,1,0,1,19.33104348
0,1,0,1,0,0,1,1,0,1,1,0,67.5448873
0,1,0,1,0,0,1,1,0,1,1,1,67.41556454
0,1,0,1,0,0,1,1,1,0,0,0,67.53883886
0,1,0,1,0,0,1,1,1,0,0,1,67.53640342
0,1,0,1,0,0,1,1,1,0,1,0,67.45912862
0,1,0,1,0,0,1,1,1,0,1,1,67.63620806
0,1,0,1,0,0,1,1,1,1,0,0,66.96095943
0,1,0,1,0,0,1,1,1,1,0,1,67.39119363
0,1,0,1,0,0,1,1,1,1,1,0,67.19581842
0,1,0,1,0,0,1,1,1,1,1,1,67.14383531
0,1,0,1,0,1,0,0,0,0,0,0,83.58868337
0,1,0,1,0,1,0,0,0,0,0,1,83.30268455
0,1,0,1,0,1,0,0,0,0,1,0,83.65082145
0,1,0,1,0,1,0,0,0,0,1,1,83.88519025
0,1,0,1,0,1,0,0,0,1,0,0,83.95034599
0,1,0,1,0,1,0,0,0,1,0,1,84.07492757
0,1,0,1,0,1,0,0,0,1,1,0,83.93030024
0,1,0,1,0,1,0,0,0,1,1,1,83.62548232
0,1,0,1,0,1,0,0,1,0,0,0,83.75510859
0,1,0,1,0,1,0,0,1,0,0,1,83.849648
0,1,0,1,0,1,0,0,1,0,1,0,82.96777773
0,1,0,1,0,1,0,0,1,0,1,1,83.91512704
0,1,0,1,0,1,0,0,1,1,0,0,83.31186962
0,1,0,1,0,1,0,0,1,1,0,1,83.68486786
0,1,0,1,0,1,0,0,1,1,1,0,19.7679491
0,1,0,1,0,1,0,0,1,1,1,1,83.21522593
0,1,0,1,0,1,0,1,0,0,0,0,83.86220527
0,1,0,1,0,1,0,1,0,0,0,1,83.58391619
0,1,0,1,0,1,0,1,0,0,1,0,83.47171855
0,1,0,1,0,1,0,1,0,0,1,1,83.82697773
0,1,0,1,0,1,0,1,0,1,0,0,83.30091691
0,1,0,1,0,1,0,1,0,1,0,1,83.61780739
0,1,0,1,0,1,0,1,0,1,1,0,84.15732455
0,1,0,1,0,1,0,1,0,1,1,1,83.65383577
0,1,0,1,0,1,0,1,1,0,0,0,83.93835235
0,1,0,1,0,1,0,1,1,0,0,1,83.8567934
0,1,0,1,0,1,0,1,1,0,1,0,84.04773617
0,1,0,1,0,1,0,1,1,0,1,1,84.04493666
0,1,0,1,0,1,0,1,1,1,0,0,83.99508524
0,1,0,1,0,1,0,1,1,1,0,1,83.97931981
0,1,0,1,0,1,0,1,1,1,1,0,83.87439656
0,1,0,1,0,1,0,1,1,1,1,1,84.02701306
0,1,0,1,0,1,1,0,0,0,0,0,144.0735285
0,1,0,1,0,1,1,0,0,0,0,1,144.3013947
0,1,0,1,0,1,1,0,0,0,1,0,144.4146826
0,1,0,1,0,1,1,0,0,0,1,1,143.509043
0,1,0,1,0,1,1,0,0,1,0,0,144.9935818
0,1,0,1,0,1,1,0,0,1,0,1,144.7392731
0,1,0,1,0,1,1,0,0,1,1,0,144.7415416
0,1,0,1,0,1,1,0,0,1,1,1,144.5905907
0,1,0,1,0,1,1,0,1,0,0,0,144.2634368
0,1,0,1,0,1,1,0,1,0,0,1,138.3681886
0,1,0,1,0,1,1,0,1,0,1,0,144.7437167
0,1,0,1,0,1,1,0,1,0,1,1,144.8667634
0,1,0,1,0,1,1,0,1,1,0,0,144.0904825
0,1,0,1,0,1,1,0,1,1,0,1,143.9306633
0,1,0,1,0,1,1,0,1,1,1,0,143.9557965
0,1,0,1,0,1,1,0,1,1,1,1,143.4154246
0,1,0,1,0,1,1,1,0,0,0,0,143.6157255
0,1,0,1,0,1,1,1,0,0,0,1,143.76811
0,1,0,1,0,1,1,1,0,0,1,0,143.9516439
0,1,0,1,0,1,1,1,0,0,1,1,143.7454448
0,1,0,1,0,1,1,1,0,1,0,0,144.436208
